Date_time,city,state/province,country,UFO_shape,length_of_encounter_seconds,described_duration_of_encounter,description,date_documented,latitude,longitude
07/03/2008 16:00,el reno,ok,us,diamond,30,30 seconds,White diamond shape&#39 (s) over El Reno&#44 Oklahoma,08/12/2008,35.5322222,-97.9547222
9/25/2013 13:40,marin/san rafael,ca,,disk,6.0,6 seconds,Disk/Saucer shaped object hovering near Marin County in California for a few seconds and vanished @ 1340hrs on 9/25/13.,9/30/2013,37.973535,-122.531087
8/22/2001 21:12,charlesbourg (canada),pq,ca,sphere,3.0,00:03,Sph&egrave;re de couleur OR&#44 d&eacute;placement tr&egrave;s rapide&#33,10/12/2001,46.866667,-71.266667
05/03/2004 05:57,hayward,ca,us,oval,300,5 minutes,Oval object with a rotating tethered object in the middle&#44 observerd Oval blow up,05/04/2004,37.6688889,-122.0797222
01/05/2008 07:30,saskatoon (canada),sk,ca,light,120,two minutes or three,NEVER SEEN THAT MUCH BRIGHT LIGHT PASS SO CLOSE OVER MY HEAD SLOW DOWN TO LET ME LOOK UNDERNEATH AND TOOK OFF.,1/21/2008,52.133333,-106.666667
10/24/2009 23:00,colorado springs,co,us,changing,300,5 minutes,speeding stars over colorado springs,2/14/2010,38.8338889,-104.8208333
08/06/2012 21:57,ripley,oh,us,light,240.0,4 minutes,Bright light moving accross the night sky.,8/19/2012,38.7455556,-83.845
11/30/2012 20:47,sandwich,ma,us,fireball,60,1 minute,Orange silent fireball.,12/20/2012,41.7588889,-70.4944444
7/14/2004 18:30,paris,tn,us,disk,30,about 30 seconds,I was sitting on a curb&#44 I looked to my right and saw the object sailing by at a pretty fast speed.,7/25/2004,36.3019444,-88.3266667
4/21/2008 03:30,palm coast,fl,us,unknown,1200,20 minutes,Whirring sound like a giant bumble bee,06/12/2008,29.5847222,-81.2080556
06/10/2002 00:00,sydney (nsw&#44 australia),,au,light,600,10 minutes,6 OR 7 BRIGHT ORANGE LIGHTS - LARGER THAN STARS - IN THE SOUTHERN CROSS FORMATION.  sTAYED STATIONARY FOR 5 MINUTES AND THEN DISPERSED.,10/15/2002,-33.861481,151.205475
06/06/2008 21:55,arlington,va,us,triangle,2,seconds,&quot;Bat-wing&quot; aircraft swiftly crosses night sky on south-to-north trajectory,06/12/2008,38.8902778,-77.0844444
02/05/2014 19:30,mesa,az,us,oval,120,1-2 minutes,2 orange glowing orb hovering in the sky by the South 202 and McKellips,02/07/2014,33.4222222,-111.8219444
1/18/2000 07:45,juneau,ak,us,,600,10 min,event reported to be a meteorite streaked through the skies at aprox o745 hrs Tues 18 Jan.  It was reported to have impacted in the mts,2/16/2000,58.3019444,-134.4197222
7/25/2003 14:30,philadelphia,pa,us,light,240,4 min,looking eastward which would be facing NJ flashing over NJ I saw a flashing light in the sky&#44 at first I thought it was a very high fly,08/01/2003,39.9522222,-75.1641667
01/04/2011 20:17,harrodsburg,ky,us,triangle,8,5-8 secinds,Bright Triangular lights seen over Harrodsburg&#44 KY.,01/05/2011,37.7622222,-84.8433333
11/08/2007 22:00,lancaster,pa,us,fireball,2,2 seconds,bright comet-like object with long tale traveling at high speed low to the ground,11/28/2007,40.0377778,-76.3058333
10/28/2007 17:30,bolingbrook,il,us,light,900,15 minutes,Numerous lights with jets following,11/28/2007,41.6986111,-88.0683333
11/23/2008 23:00,carmichael,ca,us,light,2,1-2 seconds,Red and blue lights streaking accross sky,01/10/2009,38.6172222,-121.3272222
05/01/1996 22:00,cody,wy,us,other,60,1 minute,strange lights around Cody area,06/12/2008,44.5263889,-109.0558333
8/13/2011 21:00,crystal lake,il,us,fireball,600.0,10 minutes,I witnessed unidentified lights in the sky.,8/21/2011,42.2411111,-88.3161111
1/15/1999 23:57,stevenage&#44 herts (uk/england),,,fireball,60,1 minute,Driving  home past railway station . Saw  ball of light rise up&#44 travel horizontally for approx 100 yrds then unsteadily zig zag until,2/16/1999,51.903761,-0.196612
04/09/2010 23:30,delamar dry lake,nv,,other,600,10 minutes,Thousands of lights in sky some shooting beams at others&#44 Orange orb at low altitude,5/29/2012,37.320519,-114.948619
05/09/2005 03:00,carlisle,pa,us,chevron,180,3 min.,I was sitting on the front porch&#44 not able to sleep. My dog was with me. Suddenly my dog became very agitated and seemed to want back i,5/24/2005,40.2013889,-77.1891667
8/25/2000 21:30,bootle (uk/england),,gb,triangle,900.0,15 min,I was walking along the beach (north) towards Southport When I noticed a or really felt a strong warm breeze go past me. As I looked up,9/17/2000,53.466667,-3.016667
8/20/2006 22:12,omaha,ne,us,unknown,300.0,4-5min.,10:05p.m.in driveway witnessed strobing red/white lights moving from n.w to east in manner unlike no aircraft,10/30/2006,41.2586111,-95.9375
7/13/2013 14:50,cave creek,az,us,teardrop,105,1 min 45 seconds,Flash&#44 followed by falling teardrop ship&#44 with fading redish trail.,7/14/2013,33.8333333,-111.95
12/28/2012 20:00,ocean city,md,us,triangle,3,3 seconds,A triangle of orange lights when looking north on Ocean City Beach towards DE. Later at 12:30 a.m. a bright flash of white lights (appr,02/04/2013,38.3363889,-75.0852778
08/08/2012 22:00,myrtle beach,sc,us,light,600.0,10 minutes,Lights over ocean,8/19/2012,33.6888889,-78.8869444
6/21/2013 20:00,atlanta,ga,us,cylinder,60,1 minute,Cylinder object seen near Downtown Atlanta.,07/03/2013,33.7488889,-84.3880556
06/03/2010 23:20,fort collins,co,us,circle,3,3 seconds,Green circle low in the sky in Fort Collins,06/10/2010,40.5852778,-105.0838889
4/15/2008 23:15,chandler,az,us,sphere,17,10-17 seconds,Glowing orange sphere spotted hovering and performing angular flying at various speeds.,06/12/2008,33.3061111,-111.8405556
11/05/2013 18:45,lansdale,pa,us,circle,180,3 minutes,5 slow moving glowing objects in the sky.,11/11/2013,40.2413889,-75.2841667
12/03/2003 15:43,west bridgewater,ma,us,unknown,45,approx 45 sec,Large gray object viewed for approx 30-45 sec,12/19/2003,41.9902778,-70.9755556
04/01/2014 00:24,boynton beach,fl,us,circle,240,4 minutes,Oh my gosh&#33&#33&#33  1st UFO sighting.,04/04/2014,26.525,-80.0666667
3/23/2000 19:15,fullerton,ca,us,teardrop,600,10 min.,STRANGE OBJECT WITH 3 FLASHING LIGHTS&#44TWO AT THE FRONT AND ONE IN THE REAR.VERY BRIGHT&#44MOVED NORTH-SOUTH THAN EASTWARD OUT OF SIGHT,4/15/2000,33.8702778,-117.9244444
12/18/2009 20:10,leggett,ca,us,oval,4,4 seconds,Stationary object flashes  pure bright white light. It was like it was taking pictures.,2/14/2010,39.8658333,-123.7130556
9/19/2009 20:30,easton,md,us,other,10.0,10 seconds,Orb of light raised from the ground&#44 in the distance&#44 slowly into the high sky; disappeared.((NUFORC Note:  Missile launch.  PD)),12/12/2009,38.7741667,-76.0766667
01/06/2012 09:05,tucson,az,us,light,10,5 to 10 seconds,In Tucson Az I saw a point of light moving over the Catalina Mountains. It appeared to be rotating or tumbling. It was about 9:05 Am&#44,01/12/2012,32.2216667,-110.9258333
7/20/2010 09:00,wichita,ks,us,sphere,1200,20 minutes,10 sphere objects over wichita ks municiple airport,1/31/2011,37.6922222,-97.3372222
7/26/2002 01:00,waldorf,md,us,unknown,180,3 minutes,Was awoken by a very loud aircraft of some sort that was flying way too low.,7/30/2002,38.6244444,-76.9394444
03/07/2014 18:52,layton,ut,us,formation,1800,30+ minutes,Several lights making formations seen north of Layton&#44 UT,3/18/2014,41.0602778,-111.9702778
09/09/2012 16:36,waukegan,il,us,circle,180.0,3 minutes or less,09/09/12 16:36  WKGN IL. APPEARANCE OF METAL FURTHER  AWAY&#44 UP CLOSE A WHITE RING OF LIGHT&#44 ROTATING IN THE MIDDLE  REFLECTING LIGHT,9/24/2012,42.3636111,-87.8447222
04/11/2011 01:08,los angeles,ca,us,changing,3,3 seconds,I dont think i can cope with reality anymore...,05/02/2011,34.0522222,-118.2427778
8/17/2001 21:15,prescott,az,us,light,180.0,3min+,Erratic starlike  objects &quot;dancing&quot; in the sky,8/20/2001,34.54,-112.4677778
9/15/1971 18:00,houston (near),tx,us,circle,2700.0,45 min.,This is about a craft with a circular beam of light that could penetrate through a roof and ceilng of a house.,11/21/2010,29.7630556,-95.3630556
07/05/2007 01:47,sandy,ut,,triangle,15,15 seconds,Shadowy triangle that was invisible unless you were looking at it from a certain angle,11/28/2007,40.5725,-111.859722
08/08/2013 20:30,kelowna (canada),bc,ca,other,120.0,2 minutes,Space station flies over with object following close behind.,8/30/2013,49.9,-119.483333
9/30/2005 23:30,oak forest,il,us,circle,300.0,five minutes,red circle in sky flashing on and off,10/11/2005,41.6027778,-87.7438889
10/11/2013 03:00,hamilton (canada),on,ca,cylinder,3600,0300:0400,Enlarged still frame pics of the video show strage shapes and strange colors.,10/23/2013,43.25,-79.833333
1/30/1995 06:35,elbridge,ny,us,other,240,3-4 minutes,copper colored-top shaped UFO sighted in elbridge&#44ny,6/18/2003,43.0344444,-76.4483333
11/08/2006 21:00,hollywood,fl,us,diamond,120,2 minutes,three diamond shaped constatnt lights in asymetrical steday formation flying from north to south horizons,12/07/2006,26.0108333,-80.1497222
3/19/2011 21:00,elkhart,in,us,fireball,600,10 minutes,Seven balls of fire spaced perfectly all vanished at a certain point,3/23/2011,41.6819444,-85.9766667
8/15/1987 19:00,bellefontaine,oh,us,rectangle,900.0,15 mins +,Rectangular object moving very slow,05/11/2005,40.3611111,-83.7597222
09/03/2005 22:20,seattle,wa,us,light,300.0,5 minutes,5 dark blue lights traveling east then south,9/15/2005,47.6063889,-122.3308333
12/01/1984 18:00,montgomery,al,us,fireball,2,seconds,Southeast toward Northwest&#44 low&#44 large&#44 lighting up sky&#44red&#44 with a tail  which  split off behind.  May  have entered Florida&#44 crossed,03/07/2000,32.3666667,-86.3
03/02/2013 22:00,cameron park,ca,us,fireball,900,10-15 minutes,We saw 6 firey type objects.,04/12/2013,38.6688889,-120.9861111
07/07/2012 00:45,midlothian,va,us,sphere,3,3 seconds,Orange Orb with glowing light orange trail&#44 very quick&#44 disabled my cell phone&#44 seen in Midlothian&#44 VA,10/30/2012,37.5058333,-77.6494444
8/15/2003 02:45,los angeles,ca,us,diamond,45.0,45 seconds,The object bounced up and down did a semi-circle and shot up in the sky; disappeared,8/28/2003,34.0522222,-118.2427778
6/20/2004 18:35,norwell,ma,us,oval,300,5 minutes,White ovoid traveling towards the South East.,6/23/2004,42.1616667,-70.7944444
01/06/2004 20:40,guilford,ct,us,triangle,300,5 minutes,A triangle shaped UFO rose straight up in the air&#44 nose up&#44 then stopped&#44 straighted out so the nose was pointing at us and flew away.,1/17/2004,41.2888889,-72.6822222
12/11/2009 20:00,dexter,mi,us,other,600,~10 minutes,12/11/09 Dexter&#44 Michigan 20:00 hr 4 lg brightly lit objects moved E to W across the N. horizen&#44 NO SOUND able to turn instantaneously,2/14/2010,42.3383333,-83.8886111
3/17/2007 14:45,edgewood,nm,us,triangle,180,2-3 minutes,Triagular object,4/27/2007,35.0613889,-106.1908333
02/02/1996 20:35,portland,or,us,,5,5 sec.,Man sees wedge-shaped obj. pass overhead at high rate of speed.  Appeared to have 6-8 rectangular&#44 white lights on each &quot;wing.&quot;,11/02/1999,45.5236111,-122.675
10/01/2003 20:05,san diego,ca,us,unknown,240,4 minutes,us and  the object,4/27/2007,32.7152778,-117.1563889
9/22/2013 19:20,canterbury,nh,us,unknown,5.0,3-5 seconds,Blue-Green Object Streaking Through the Sky,11/11/2013,43.3369444,-71.5658333
04/02/2005 10:30,aviano (italy),,,diamond,7,4-7 seconds,Arrow or Diamond shaped object observed near Aviano AB&#44 Italy 2 April 2005,05/11/2005,46.069374,12.588306
5/25/1968 21:30,delta,co,us,sphere,45,45 seconds,Slow moving large red spherical object moving in a upward direction over the town. The object then split into two seperate objects and,3/19/2002,38.7422222,-108.0683333
03/01/2008 14:00,phoenix,az,us,other,1209600,2 weeks,Star-like craft over Phoenix Arizona inthe daytime.,08/12/2008,33.4483333,-112.0733333
06/09/2012 15:00,london (uk/england),,gb,circle,3,1 to 3 seconds,Hi There&#44  On Saturday round 15:00 we finally got to see some blue skies after all the rain we have had for the last month. I was so ex,6/14/2012,51.514125,-0.093689
8/16/1992 22:30,tigard,or,us,unknown,120.0,1-2 minutes,Lights 8-10 &#39v&#39 shaped gliding across sky&#44 no sound&#44 gigantic&#44 blacked out sky so no stars or planes could be seen.,1/28/1999,45.4313889,-122.7702778
02/01/2014 20:00,new york city (brooklyn),ny,us,circle,8,8 seconds,Red green UFO or drone sighting Brooklyn,02/07/2014,40.7141667,-74.0063889
12/26/2013 03:00,bartow county (hwy 20; near wilderness camp rd.),ga,us,circle,60,~1 minute,Ultra bright bluish circle hovered then shot to the ground on north side of Lake Allatoona.,01/10/2014,32.8786111,-82.4738889
10/20/2007 20:45,sioux lookout (canada),on,ca,light,3,3 seconds,bright orange star is stationary&#44 when witnessed by 2nd person it fades and moves away.  3rd time this season,11/28/2007,50.1,-91.916667
2/22/1999 19:00,otway,oh,us,other,1200,20 minutes,My girlfriend and I were just leaving to go out of town&#44 when I noticed two large glowing  orbs above my  small lake. They seemed to ju,12/02/2000,38.8663889,-83.1875
1/24/2014 19:55,honolulu,hi,us,light,300,5 minutes,Small red light&#44 first stationery then in fast motion over Waikiki observed from Ala Wai harbor.,1/30/2014,21.3069444,-157.8583333
8/21/2008 00:00,atlantic city,nj,us,flash,10.0,ten seconds,I witnessed a very small rod with two flashing lights going off only a few inches from my head.,10/31/2008,39.3641667,-74.4233333
6/18/2003 18:15,rio ranchi,nm,,disk,120,2 minutes,Hovering ship 15 feet above headand missing time - propulsion of ship gave off no heat,4/13/2010,35.232754,-106.663044
9/18/2008 21:55,crudwell (uk/england),,gb,circle,300.0,5mins,Red/orange lights moving slowly in the dark night sky&#44 with no sound.,10/31/2008,51.633333,-2.066667
4/14/2007 23:30,raleigh,nc,us,triangle,4,4 seconds,Glowing green triangle moving at a very fast pace&#44 stopping&#44 flew away even faster&#44 no noise over RBC Center.,6/27/2011,35.7719444,-78.6388889
11/14/2001 18:30,westlake village,ca,us,sphere,45,30-45sec,redish-orange light moves across sky&#44hovers&#44drops a substance&#44then rapidly disapears,11/20/2001,34.1458333,-118.8047222
11/28/2003 23:45,bismarck,nd,us,other,1200,20 minutes,We spotted unusual bright lights and drove to investigate.  It came towards our vehicle as if it were going to hit us.,12/09/2003,46.8083333,-100.7833333
08/08/2012 19:45,myrtle beach,sc,us,sphere,300.0,5 minutes,Driving home from work on 501 we saw 2 orange lights in the sky and they faded within seconds.  From our position we could tell that th,8/19/2012,33.6888889,-78.8869444
10/11/2009 19:50,putnamville,in,us,flash,540,8 - 9 minutes,Two Hovering Aircraft Spotted Around a Strange Haze,12/12/2009,39.5741667,-86.8652778
11/24/2011 18:25,roseburg,or,us,light,300,5 minutes,Amber/Orange lights evenly spaced in a line moved north quickly and disappeared in the clouds,12/12/2011,43.2166667,-123.3405556
2/22/2011 12:00,gillsville,ga,us,oval,180,3 minutes,Oval Bell Shaped object in  sky hovering over trees at noon bright sunny day in Northeast Georgia,2/23/2011,34.3077778,-83.6336111
5/21/2000 02:40,new smyrna beach,fl,us,unknown,10,10 seconds,Fiery object spotted east of New Symrna Beach&#44 Florida.,06/06/2000,29.0255556,-80.9272222
2/24/2011 22:30,escondido,ca,us,triangle,60,1 minute,It was 10:30 at night when I spotter a grey triangular flying object that was at a very low altitude.,5/29/2012,33.1191667,-117.0855556
9/17/2009 20:50,greenbrook,nj,,light,1200.0,20 minutes,we watched as several orbs warped&#44 appeared changed sizes&#44 and did all sorts of maneuvers meanwhile terrestrial craft persued,12/12/2009,40.147054,-74.834608
12/02/2001 16:00,greenwood,mo,us,changing,60,1 minute,My brother and I saw something strange burning into the atmosphere,3/21/2003,38.8516667,-94.3436111
11/08/2013 20:20,tomball,tx,us,triangle,1080,18 minutes,Yellow lights in an triangle form seen by other people.,11/11/2013,30.0969444,-95.6158333
11/13/2007 18:50,san diego,ca,us,triangle,900,10-15 minutes,LOW FLYING/HUGE TRIANGULAR CRAFT/LARGER THAN A STEALTH&#33,06/12/2008,32.7152778,-117.1563889
06/08/2012 22:15,zanesville,oh,us,sphere,180,3 minutes,Glowing white orb in the sky.  ((NUFORC Note:  Possible sighting of the ISS??  PD)),6/14/2012,39.9402778,-82.0133333
10/25/2004 00:30,fountain hills,az,us,triangle,1200,20 minutes,I was out and about walking my dog when all the sudden this triangle in the sky was up really high and id never seen any airplane shape,11/02/2004,33.6116667,-111.7166667
04/06/2009 01:02,pensacola,fl,us,triangle,30,30 sec,I saw 7 lights in the shape of the letter &quot;V&quot;&#44 They were all independant but flew together.,4/14/2009,30.4211111,-87.2169444
11/16/1999 19:08,dearborn heights,mi,us,fireball,12,10 - 12 seconds,I was talking to my son when I saw (to his back) what I thought was an airplane on fire&#44 crashing ( we live aprox. 3mi. North&#44 East of,6/21/2000,42.3369444,-83.2733333
03/05/2012 22:00,ainsworth,ne,us,light,5,4-5 seconds,Bright white light&#44 about 5 times brighter/bigger than the brightest star at night&#44 north of Ainsworth.,3/13/2012,42.55,-99.8622222
